,homeType,hasGarage,hasCooling,hasHeating,hasView,yearBuilt,latestPrice,latest_saleyear,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
7792,Single Family,True,True,True,False,2008,186000.0,2018,5880.0,2476.0,3.0,4,2
7793,Single Family,False,True,True,False,2009,254500.0,2018,7840.0,1704.0,2.0,3,1
7794,Single Family,True,True,True,False,1990,273900.0,2019,9060.0,1933.0,2.0,3,1
7795,Single Family,False,True,True,False,1993,499000.0,2018,10890.0,3732.0,4.0,5,2
7796,Single Family,False,True,True,False,1973,259900.0,2018,9234.0,1303.0,2.0,3,1
7797,Single Family,False,True,True,False,1971,964000.0,2019,14374.8,3088.0,4.0,4,1
7798,Single Family,False,True,True,False,1978,955000.0,2019,15245.999999999998,3781.0,4.0,4,1
7799,Single Family,False,True,True,False,1969,575000.0,2018,9844.0,1927.0,2.0,4,1
7800,Single Family,True,True,True,True,1985,829000.0,2018,9452.0,2923.0,3.0,3,2
7801,Single Family,True,True,True,False,1994,584900.0,2019,9496.0,2505.0,3.0,4,2
7802,Townhouse,False,True,True,False,1978,339150.0,2019,3354.0,1785.0,3.0,3,2
7803,Single Family,True,True,True,True,2019,300000.0,2019,7840.0,2604.0,3.0,4,2
7804,Single Family,True,True,True,False,1978,1150000.0,2020,13503.6,4182.0,5.0,5,2
7805,Condo,True,True,True,False,1978,275000.0,2018,2125.0,1008.0,2.0,2,1
7806,Vacant Land,False,True,True,True,1940,1475000.0,2019,13503.6,832.0,0.0,2,2
7807,Single Family,False,True,True,False,1968,639000.0,2018,10018.0,1925.0,2.0,3,2
7808,Single Family,True,True,True,False,1968,650000.0,2020,10846.0,2540.0,3.0,4,1
7809,Single Family,True,True,True,False,1969,499000.0,2020,9321.0,1417.0,2.0,3,1
7810,Single Family,True,True,True,False,1962,310000.0,2020,9147.0,600.0,1.0,2,1
7811,Single Family,True,True,True,False,1961,289900.0,2020,8494.0,1498.0,2.0,4,1
7812,Single Family,True,True,True,False,1965,249900.0,2019,7753.0,1394.0,2.0,3,1
7813,Single Family,True,True,True,False,1971,399750.0,2019,10018.0,1344.0,2.0,2,2
7814,Single Family,False,True,True,False,1961,449000.0,2019,8232.0,1603.0,3.0,4,1
7815,Single Family,True,True,True,False,1961,389900.0,2020,8450.0,1670.0,2.0,3,1
7816,Single Family,True,True,True,False,1966,320000.0,2018,6795.0,1134.0,2.0,2,1
7817,Single Family,False,True,True,False,2015,595000.0,2019,5227.0,1967.0,3.0,3,2
7818,Single Family,False,True,True,False,1962,429000.0,2019,10236.0,1496.0,2.0,3,1
7819,Condo,False,True,True,False,1985,318000.0,2018,3441.0,1166.0,2.0,2,1
7820,Single Family,True,True,True,False,1962,415000.0,2019,8668.0,1056.0,2.0,3,1
7821,Condo,False,True,True,False,1985,349900.0,2018,3497.0,1426.0,2.0,2,1
7822,Single Family,False,True,True,False,1964,199000.0,2020,7753.0,1255.0,1.0,3,1
7823,Townhouse,False,True,True,False,1980,429000.0,2019,3441.0,1774.0,3.0,3,2
7824,Single Family,True,True,True,False,2019,500000.0,2018,13503.6,908.0,2.0,2,2
7825,Single Family,False,True,True,False,1973,799000.0,2018,12196.8,2776.0,3.0,4,1
7826,Single Family,False,True,True,False,1982,495000.0,2018,3310.0,1835.0,3.0,3,2
7827,Townhouse,True,True,True,False,1982,380000.0,2018,2831.0,1558.0,2.0,2,1
7828,Single Family,True,True,True,False,1961,295000.0,2020,7710.0,1156.0,2.0,3,1
7829,Single Family,True,True,True,False,1973,720000.0,2019,16117.2,2576.0,2.0,4,1
7830,Single Family,True,True,True,False,1960,730000.0,2020,8102.0,2847.0,3.0,4,1
7831,Single Family,False,True,True,False,1962,575000.0,2018,9583.0,1743.0,2.0,3,1
7832,Single Family,True,True,True,False,1977,789000.0,2020,10846.0,2670.0,3.0,4,2
7833,Single Family,True,True,True,False,1976,750000.0,2018,10759.0,2775.0,3.0,3,1
7834,Single Family,True,True,True,True,1968,455000.0,2020,8494.0,1619.0,2.0,3,1
7835,Single Family,True,True,True,False,1961,450000.0,2020,7230.0,1236.0,2.0,3,1
7836,Townhouse,True,True,True,False,1984,369900.0,2018,3441.0,1845.0,2.0,2,2
7837,Townhouse,True,True,True,True,1981,559000.0,2020,8769.0,1893.0,2.0,3,1
7838,Single Family,True,True,True,False,1968,399900.0,2019,9713.0,1140.0,2.0,3,1
7839,Single Family,True,True,True,False,1961,550000.0,2020,8712.0,1852.0,2.0,4,1
7840,Single Family,False,True,True,False,1973,799500.0,2019,12632.4,2702.0,2.5,3,1
7841,Single Family,False,True,True,False,1955,399900.0,2018,8276.0,960.0,1.0,3,1
7842,Single Family,True,True,True,False,1977,799000.0,2019,15681.6,3089.0,3.0,4,1
7843,Single Family,False,True,True,False,1956,497000.0,2018,8276.0,1300.0,2.0,3,1
7844,Single Family,False,True,True,False,1957,400000.0,2020,7318.0,952.0,1.0,2,1
7845,Townhouse,False,True,True,False,1984,449900.0,2018,5924.0,1958.0,2.0,3,1
7846,Single Family,True,True,True,True,1974,935000.0,2020,10890.0,2554.0,3.0,4,1
7847,Single Family,False,True,True,False,1969,450000.0,2018,10062.0,1194.0,2.0,3,1
7848,Single Family,False,True,True,False,2014,349900.0,2019,3763.0,850.0,2.0,2,2
7849,Single Family,False,True,True,False,1969,419000.0,2019,10280.0,1446.0,2.0,3,1
7850,Single Family,False,True,True,False,1967,420000.0,2019,9583.0,1330.0,2.0,3,1
7851,Single Family,False,True,True,False,1959,429900.0,2018,9583.0,1272.0,2.0,3,1
7852,Single Family,False,True,True,False,1967,429000.0,2019,9234.0,1668.0,2.0,3,1
7853,Single Family,True,True,True,False,1964,539000.0,2018,12196.8,2081.0,2.0,4,1
7854,Single Family,False,True,True,True,1980,380000.0,2019,4007.0,1530.0,2.0,2,1
7855,Single Family,False,True,True,False,1960,425000.0,2018,11761.2,1573.0,2.0,3,1
7856,Townhouse,True,True,True,False,1978,400000.0,2020,3659.0,1756.0,3.0,3,2
7857,Single Family,False,True,True,False,1967,619000.0,2019,16117.2,1880.0,3.0,4,1
7858,Single Family,True,True,True,False,2019,625000.0,2019,12632.4,2275.0,3.0,4,2
7859,Single Family,True,True,True,False,1963,470000.0,2020,8886.0,1295.0,2.0,3,1
7860,Townhouse,False,True,True,False,1978,395000.0,2019,3484.0,1674.0,2.0,2,2
7861,Townhouse,True,True,True,False,1980,385000.0,2020,3441.0,1530.0,2.0,2,1
7862,Single Family,True,True,True,False,1961,340000.0,2018,7666.0,1100.0,1.0,3,1
7863,Single Family,False,True,True,False,1960,419000.0,2018,7405.0,1208.0,2.0,3,1
7864,Single Family,False,True,True,False,1961,450000.0,2018,8363.0,1501.0,2.0,3,1
7865,Single Family,True,True,True,False,1962,385000.0,2018,8276.0,1393.0,2.0,3,2
7866,Single Family,False,True,True,False,1968,529000.0,2018,8668.0,1492.0,2.0,3,1
7867,Single Family,False,True,True,False,1979,750000.0,2019,11325.6,2808.0,3.0,4,2
7868,Single Family,True,True,True,False,1964,499000.0,2019,9919.0,1920.0,2.0,3,1
7869,Townhouse,False,True,True,False,1980,395000.0,2018,4704.0,1879.0,2.0,2,1
7870,Single Family,False,True,True,False,1960,411000.0,2018,15681.6,1208.0,2.0,3,1
7871,Single Family,True,True,True,False,1960,539900.0,2020,15681.6,1754.0,3.0,4,1
7872,Single Family,True,True,True,False,1965,435000.0,2020,7405.0,1378.0,2.0,4,1
7873,Single Family,False,True,True,False,1966,525000.0,2019,9844.0,1338.0,2.0,2,1
7874,Single Family,False,True,True,False,1967,285000.0,2020,8581.0,2830.0,3.0,3,1
7875,Single Family,False,True,True,False,1967,355000.0,2018,7230.0,1177.0,2.0,3,1
7876,Single Family,True,True,True,False,1968,699900.0,2018,9104.0,2596.0,4.0,4,2
7877,Single Family,False,True,True,False,1955,469990.0,2018,11325.6,1515.0,2.0,3,1
7878,Single Family,False,True,True,False,1980,449000.0,2018,7056.0,1793.0,2.0,3,1
7879,Single Family,True,True,True,False,1982,579000.0,2020,5749.0,2598.0,2.0,3,1
7880,Single Family,False,True,True,False,1955,475000.0,2019,8886.0,1367.0,1.0,3,1
7881,Condo,False,True,True,False,1984,340000.0,2018,1437.0,1506.0,3.0,2,2
7882,Single Family,False,True,True,False,1963,849900.0,2019,10323.0,2373.0,2.0,3,1
7883,Single Family,True,True,True,False,1961,565000.0,2020,8755.0,1500.0,2.0,3,1
7884,Single Family,True,True,True,False,1967,450000.0,2020,7971.0,1290.0,2.0,3,1
7885,Single Family,False,True,True,True,1964,614500.0,2018,10018.0,2041.0,2.0,4,1
7886,Single Family,True,True,True,False,1962,399000.0,2020,7927.0,1398.0,2.0,4,1
7887,Single Family,True,True,True,False,1968,499990.0,2018,11761.2,1908.0,2.0,3,1
7888,Single Family,True,True,True,False,1967,374000.0,2020,9844.0,1227.0,2.0,3,1
7889,Condo,True,True,True,True,1974,419000.0,2020,2700.0,1683.0,2.0,2,2
7890,Single Family,True,True,True,False,1960,519000.0,2020,7884.0,1372.0,2.0,3,1
7891,Single Family,False,True,True,False,1957,490000.0,2018,9016.0,1774.0,2.0,3,1
7892,Single Family,False,True,True,False,1961,512000.0,2020,8232.0,1901.0,2.0,3,1
7893,Single Family,True,True,True,False,1966,410000.0,2020,7143.0,1137.0,2.0,3,1
7894,Single Family,True,True,True,False,2020,1200000.0,2020,9147.0,2889.0,4.0,4,1
7895,Single Family,True,True,True,False,1958,789950.0,2020,8973.0,2053.0,3.0,4,1
7896,Single Family,False,True,True,False,1959,439000.0,2019,9408.0,1398.0,1.0,3,1
7897,Townhouse,False,True,True,False,1981,425000.0,2019,6098.0,2150.0,3.0,3,2
7898,Single Family,True,True,True,True,1968,239999.0,2020,7143.0,1833.0,2.0,4,1
7899,Single Family,False,True,True,False,1960,410000.0,2018,7623.0,1383.0,2.0,3,1
7900,Single Family,True,True,True,False,2019,875000.0,2019,7274.0,2513.0,3.0,4,2
7901,Single Family,True,True,True,True,1970,580000.0,2020,9137.0,1988.0,1.75,4,1
7902,Townhouse,False,True,True,False,1976,355000.0,2019,3441.0,1648.0,2.0,3,2
7903,Condo,False,True,True,False,1982,349000.0,2019,4617.0,1800.0,2.0,2,2
7904,Single Family,False,True,True,False,1960,395000.0,2018,7666.0,1372.0,2.0,3,1
7905,Single Family,False,True,True,False,1969,529000.0,2019,8712.0,1665.0,2.0,3,1
7906,Single Family,True,True,True,False,1955,500000.0,2020,11325.6,1056.0,1.0,3,1
7907,Single Family,True,True,True,False,1962,399000.0,2019,7706.0,1124.0,1.0,3,1
7908,Single Family,True,True,True,False,1955,1265000.0,2020,11325.6,3318.0,4.0,6,1
7909,Single Family,False,True,True,False,1969,589000.0,2019,8581.0,1912.0,2.0,4,1
7910,Single Family,False,True,True,False,1963,379000.0,2020,8015.0,1320.0,2.0,3,1
7911,Single Family,True,True,True,False,1957,379900.0,2018,9321.0,995.0,1.0,2,1
7912,Townhouse,True,True,True,True,1976,374900.0,2020,3876.0,1648.0,2.0,3,2
7913,Single Family,True,True,True,True,1964,259000.0,2020,7623.0,1187.0,2.0,3,1
7914,Single Family,False,True,True,False,1964,450000.0,2019,9931.0,1962.0,2.0,4,2
7915,Single Family,False,True,True,False,1961,419900.0,2018,7840.0,1142.0,1.0,3,1
7916,Single Family,False,True,True,False,1963,475000.0,2018,7840.0,1529.0,2.0,4,1
7917,Single Family,False,True,True,False,2013,739900.0,2019,6621.0,2556.0,3.0,4,2
7918,Single Family,False,True,True,False,1961,367000.0,2019,7840.0,1051.0,1.0,3,1
7919,Single Family,True,True,True,False,1963,300000.0,2019,7840.0,1228.0,2.0,3,1
7920,Single Family,True,True,True,False,1963,625000.0,2019,10454.0,1858.0,2.0,3,1
7921,Townhouse,False,True,True,False,1982,419000.0,2019,4573.0,1520.0,2.0,3,1
7922,Single Family,True,True,True,False,1962,418500.0,2019,7405.0,1144.0,2.0,3,1
7923,Single Family,True,True,True,False,1963,539990.0,2020,8537.0,1696.0,2.0,3,1
7924,Single Family,False,True,True,False,1955,409900.0,2019,8058.0,1121.0,1.0,2,1
7925,Townhouse,True,True,True,False,1975,364900.0,2018,3267.0,1857.0,3.0,3,2
7926,Single Family,False,True,True,False,1963,387345.0,2019,8232.0,1581.0,2.0,4,2
7927,Single Family,True,True,True,False,1959,699000.0,2018,7535.0,1936.0,2.0,3,1
7928,Condo,True,True,True,False,1975,399000.0,2020,3406.0,1656.0,2.0,3,2
7929,Townhouse,True,True,True,False,1975,380000.0,2018,3354.0,1656.0,2.0,2,2
7930,Single Family,True,True,True,False,1978,699900.0,2019,13503.6,2498.0,2.0,3,1
7931,Townhouse,True,True,True,True,1978,465000.0,2020,3484.0,1775.0,3.0,3,2
7932,Single Family,True,True,True,False,1977,750000.0,2020,7230.0,3114.0,3.0,3,2
7933,Single Family,False,True,True,False,1968,545000.0,2018,10890.0,1779.0,2.0,3,1
7934,Single Family,False,True,True,False,1967,495000.0,2019,7884.0,1545.0,2.0,3,1
7935,Single Family,True,True,True,False,1963,550000.0,2018,11325.6,1690.0,2.0,3,1
7936,Single Family,False,True,True,False,1967,525000.0,2018,8232.0,1598.0,2.0,3,1
7937,Single Family,False,True,True,False,1966,448122.0,2019,8842.0,1395.0,2.0,3,1
7938,Single Family,False,True,True,True,1968,599000.0,2018,8581.0,2372.0,2.0,3,1
7939,Single Family,True,True,True,True,1964,799000.0,2019,9662.0,2034.0,3.0,3,1
7940,Single Family,False,True,True,False,1970,660500.0,2019,8319.0,2018.0,3.0,3,1
7941,Single Family,True,True,True,False,2014,360000.0,2020,3746.0,877.0,2.0,2,2
7942,Single Family,False,True,True,False,1967,399999.0,2018,10149.0,1622.0,2.0,4,1
7943,Single Family,True,True,True,False,1949,139999.0,2021,7971.0,1023.0,2.0,3,1
7944,Single Family,True,True,True,False,1964,525000.0,2018,11325.6,1892.0,2.0,4,1
7945,Single Family,True,True,True,False,1964,629900.0,2019,8537.0,1771.0,2.0,3,1
7946,Single Family,True,True,True,False,1961,825000.0,2020,9670.0,2179.0,2.0,3,1
7947,Single Family,False,True,True,False,1964,540000.0,2018,9496.0,2671.0,3.5,4,2
7948,Single Family,True,True,True,False,1964,695000.0,2020,10890.0,1796.0,2.0,3,1
7949,Single Family,False,True,True,False,1963,600000.0,2019,10193.0,1973.0,2.0,3,1
7950,Single Family,False,True,True,True,1965,495000.0,2019,9288.0,2080.0,2.0,3,1
7951,Single Family,True,True,True,False,1959,1300000.0,2019,8276.0,1620.0,2.0,2,1
7952,Single Family,False,True,True,False,1960,799950.0,2019,8712.0,2186.0,3.0,4,1
7953,Single Family,False,True,True,False,1967,449500.0,2019,7100.0,2145.0,2.0,3,1
7954,Single Family,False,True,True,False,1959,495997.0,2019,9670.0,1392.0,2.0,2,1
7955,Single Family,True,True,True,True,1962,895000.0,2018,9357.0,2438.0,3.0,4,1
7956,Single Family,True,True,True,True,1967,410000.0,2020,6710.0,1134.0,2.0,3,1
7957,Single Family,False,True,True,False,1982,699500.0,2018,16552.8,3172.0,4.0,5,2
7958,Residential,True,True,True,False,1965,648900.0,2020,14810.4,2065.0,2.0,3,1
7959,Townhouse,False,True,True,False,1974,659000.0,2018,3484.0,3382.0,4.0,3,2
7960,Townhouse,False,True,True,False,1975,375000.0,2019,3702.0,1847.0,2.0,2,1
7961,Single Family,True,True,True,False,1967,550000.0,2020,9888.0,1522.0,2.0,3,1
7962,Single Family,True,True,True,False,1980,525000.0,2020,9408.0,1453.0,2.0,3,1
7963,Single Family,False,True,True,False,1966,584000.0,2018,9452.0,1980.0,2.0,3,1
7964,Townhouse,True,True,True,False,1976,533300.0,2020,3484.0,1652.0,2.0,2,1
7965,Single Family,False,True,True,False,1965,789000.0,2020,10802.0,1970.0,2.0,3,1
7966,Single Family,False,True,True,False,1964,799000.0,2018,9365.0,2537.0,3.0,4,1
7967,Townhouse,False,True,True,False,1975,459000.0,2018,3702.0,2321.0,2.0,3,1
7968,Townhouse,True,True,True,True,1975,283000.0,2018,3702.0,1799.0,2.0,2,1
7969,Single Family,True,True,True,False,1967,530000.0,2018,9209.0,2182.0,2.0,3,2
7970,Townhouse,False,True,True,False,1976,410000.0,2019,3702.0,2100.0,2.0,2,1
7971,Single Family,True,True,True,False,1963,825000.0,2020,9016.0,1985.0,2.0,3,1
7972,Single Family,True,True,True,False,1967,254900.0,2020,9147.0,1278.0,2.0,3,1
7973,Townhouse,False,True,True,False,1980,249900.0,2019,5009.0,1431.0,2.0,2,1
7974,Single Family,False,True,True,False,1966,550000.0,2018,10149.0,2040.0,2.0,3,1
7975,Single Family,True,True,True,False,1968,490000.0,2018,8799.0,1712.0,2.0,3,1
7976,Single Family,False,True,True,False,1966,845000.0,2018,9801.0,2940.0,3.0,4,2
7977,Single Family,False,True,True,False,1969,500000.0,2019,7535.0,1660.0,2.0,3,1
7978,Single Family,True,True,True,False,1962,720000.0,2020,9016.0,1740.0,2.0,3,1
7979,Townhouse,True,True,True,True,1981,404900.0,2020,4094.0,1415.0,2.0,3,1
7980,Townhouse,False,True,True,True,1981,360000.0,2019,4791.0,1431.0,2.0,2,1
7981,Single Family,True,True,True,False,1955,449000.0,2019,7318.0,1395.0,2.0,3,1
7982,Single Family,True,True,True,False,1959,587500.0,2020,8102.0,1815.0,2.0,3,1
7983,Single Family,True,True,True,False,1961,599900.0,2020,10236.0,1792.0,2.0,3,1
7984,Single Family,True,True,True,False,1970,420000.0,2020,8973.0,1672.0,2.0,4,1
7985,Single Family,False,True,True,False,1965,668000.0,2019,13068.0,2480.0,2.0,4,1
7986,Single Family,True,True,True,True,1983,560000.0,2019,8581.0,2322.0,2.0,3,2
7987,Townhouse,False,True,True,False,1979,376000.0,2018,3920.0,1519.0,2.0,3,1
7988,Single Family,True,True,True,False,1982,660000.0,2018,13939.2,2916.0,3.0,5,1
7989,Single Family,False,True,True,False,1998,543000.0,2018,7797.0,1699.0,2.0,4,1
7990,Single Family,False,True,True,False,1983,605000.0,2019,11325.6,1813.0,2.0,4,1
7991,Single Family,False,True,True,False,1956,389000.0,2019,9147.0,1342.0,2.0,3,1
7992,Single Family,True,True,True,False,1964,500000.0,2020,8799.0,1563.0,2.0,3,1
7993,Condo,True,True,True,True,2020,774000.0,2020,10829.0,2173.0,3.0,3,2
7994,Single Family,True,True,True,False,1998,650000.0,2020,6098.0,2164.0,3.0,3,2
7995,Single Family,True,True,True,False,1974,999990.0,2020,9147.0,2153.0,3.0,2,1
7996,Single Family,False,True,True,False,1966,560000.0,2019,14810.4,2257.0,2.0,4,1
7997,Townhouse,False,True,True,False,1979,333000.0,2020,3920.0,1431.0,2.0,2,1
7998,Single Family,False,True,True,False,1967,500000.0,2018,11325.6,2038.0,2.0,3,1
7999,Single Family,False,True,True,False,1998,565000.0,2020,5967.0,1699.0,2.0,4,1
8000,Single Family,True,True,True,False,1998,600000.0,2020,5967.0,1543.0,2.0,3,1
8001,Single Family,False,True,True,False,1966,489999.0,2018,10062.0,1537.0,2.0,4,1
8002,Single Family,False,True,True,True,1962,375000.0,2018,6838.0,1241.0,1.0,3,1
8003,Single Family,True,True,True,False,1963,645000.0,2019,10149.0,1738.0,2.0,3,1
8004,Single Family,False,True,True,False,1959,275000.0,2018,8537.0,1236.0,2.0,3,1
8005,Single Family,True,True,True,False,1970,499900.0,2020,12632.4,1619.0,2.0,4,1
8006,Single Family,True,True,True,False,1963,359000.0,2018,8910.0,948.0,1.0,3,1
8007,Single Family,False,True,True,False,1964,559000.0,2019,7840.0,1786.0,2.0,3,1
8008,Single Family,False,True,True,False,1971,599000.0,2018,13068.0,1734.0,2.0,3,1
8009,Single Family,False,True,True,False,1959,675000.0,2019,9234.0,1936.0,2.0,3,1
8010,Single Family,False,True,True,False,1959,425000.0,2020,8407.0,1112.0,1.0,3,1
8011,Single Family,False,True,True,False,1969,394500.0,2019,7492.0,2032.0,2.0,3,1
8012,Condo,True,True,True,False,2019,349500.0,2020,8496.0,1490.0,3.0,3,2
8013,Multiple Occupancy,True,True,True,False,1998,575000.0,2019,6969.0,2497.0,5.0,4,2
8014,Single Family,False,True,True,False,1968,350000.0,2018,7448.0,1352.0,2.0,3,1
8015,Condo,True,True,True,True,2011,324900.0,2018,4399.0,1792.0,3.0,3,2
8016,Condo,True,True,True,False,1966,399000.0,2019,8712.0,1144.0,2.0,3,1
8017,Single Family,False,True,True,False,1971,260000.0,2018,8276.0,1650.0,2.0,4,1
8018,Single Family,False,True,True,False,1964,629000.0,2019,17859.6,2100.0,3.0,4,2
8019,Condo,True,True,True,False,1969,188800.0,2020,2047.0,968.0,2.0,2,2
8020,Single Family,False,True,True,False,1977,612000.0,2019,7927.0,2350.0,4.0,4,2
8021,Apartment,False,True,True,False,1976,589500.0,2018,7405.0,3297.0,0.0,6,2
8022,Single Family,True,True,True,False,1966,825000.0,2020,9147.0,2374.0,3.0,4,2
8023,Single Family,True,True,True,True,1964,399900.0,2018,9234.0,1752.0,2.0,4,1
8024,Single Family,True,True,True,False,1962,289950.0,2020,6795.0,1210.0,1.0,3,1
8025,Single Family,True,True,True,False,1968,519950.0,2020,9539.0,1974.0,2.0,3,1
8026,Single Family,False,True,True,False,1977,612750.0,2019,10454.0,2556.0,2.0,4,1
8027,Single Family,False,True,True,False,1971,350000.0,2018,8319.0,1312.0,2.0,3,1
8028,Single Family,True,True,True,True,1964,429899.0,2020,9452.0,1591.0,2.0,3,1
8029,Condo,True,True,True,False,1969,205900.0,2020,2160.0,1016.0,2.0,2,1
8030,Single Family,True,True,True,False,1968,350000.0,2020,7840.0,1346.0,2.0,3,1
8031,Single Family,True,True,True,False,1961,520000.0,2020,10062.0,1557.0,2.0,3,1
8032,Single Family,True,True,True,False,1968,425000.0,2020,8102.0,1361.0,2.0,3,1
8033,Single Family,False,True,True,False,1969,500000.0,2018,10454.0,1971.0,3.0,4,1
8034,Single Family,True,True,True,False,1963,174900.0,2020,7230.0,1143.0,2.0,3,1
8035,Single Family,False,True,True,False,1969,520000.0,2019,10454.0,1797.0,3.0,3,1
8036,Single Family,True,True,True,False,1964,422500.0,2020,10384.0,2217.0,2.0,4,1
8037,Single Family,False,True,True,False,1991,329900.0,2019,6664.0,2180.0,2.0,4,1
